Time,Voltage,Temp,SOCmin,SOCmax
117.3913043,1.39771987,40,7.231404959,93.80165289
120.5217391,1.408143322,40,7.231404959,93.80165289
123.2608696,1.418566775,40,7.231404959,93.80165289
126,1.428990228,40,7.231404959,93.80165289
128.7391304,1.442019544,40,7.231404959,93.80165289
131.4782609,1.45504886,40,7.231404959,93.80165289
134.2173913,1.468078176,40,7.231404959,93.80165289
136.5652174,1.481107492,40,7.231404959,93.80165289
139.3043478,1.501954397,40,7.231404959,93.80165289
142.0434783,1.52019544,40,7.231404959,93.80165289
143.6086957,1.538436482,40,7.231404959,93.80165289
145.173913,1.551465798,40,7.231404959,93.80165289
146.3478261,1.567100977,40,7.231404959,93.80165289
147.1304348,1.58534202,40,7.231404959,93.80165289
147.1304348,1.572312704,40,7.231404959,93.80165289
147.1304348,1.559283388,40,7.231404959,93.80165289
147.1304348,1.546254072,40,7.231404959,93.80165289
147.1304348,1.533224756,40,7.231404959,93.80165289
147.1304348,1.514983713,40,7.231404959,93.80165289
147.1304348,1.501954397,40,7.231404959,93.80165289
147.1304348,1.486319218,40,7.231404959,93.80165289
147.1304348,1.470684039,40,7.231404959,93.80165289
147.1304348,1.45504886,40,7.231404959,93.80165289
147.1304348,1.439413681,40,7.231404959,93.80165289
147.1304348,1.418566775,40,7.231404959,93.80165289
147.1304348,1.39771987,40,7.231404959,93.80165289
147.1304348,1.384690554,40,7.231404959,93.80165289
147.1304348,1.371661238,40,7.231404959,93.80165289
147.1304348,1.350814332,40,7.231404959,93.80165289
147.1304348,1.335179153,40,7.231404959,93.80165289
147.1304348,1.322149837,40,7.231404959,93.80165289
147.5217391,1.142345277,40,7.231404959,93.80165289
147.5217391,1.129315961,40,7.231404959,93.80165289
147.5217391,1.116286645,40,7.231404959,93.80165289
147.5217391,1.105863192,40,7.231404959,93.80165289
147.5217391,1.095439739,40,7.231404959,93.80165289
147.5217391,1.082410423,40,7.231404959,93.80165289
147.5217391,1.069381107,40,7.231404959,93.80165289
147.5217391,1.056351792,40,7.231404959,93.80165289
147.5217391,1.043322476,40,7.231404959,93.80165289
147.5217391,1.019869707,40,7.231404959,93.80165289
147.5217391,1.012052117,40,7.231404959,93.80165289
147.5217391,1.001628664,40,7.231404959,93.80165289
147.5217391,0.991205212,40,7.231404959,93.80165289
147.1304348,0.978175896,40,7.231404959,93.80165289
147.9130435,0.970358306,40,7.231404959,93.80165289
148.6956522,0.95732899,40,7.231404959,93.80165289
149.8695652,0.944299674,40,7.231404959,93.80165289
151.0434783,0.931270358,40,7.231404959,93.80165289
152.6086957,0.918241042,40,7.231404959,93.80165289
154.173913,0.902605863,40,7.231404959,93.80165289
156.9130435,0.886970684,40,7.231404959,93.80165289
159.2608696,0.868729642,40,7.231404959,93.80165289
162,0.858306189,40,7.231404959,93.80165289
163.9565217,0.847882736,40,7.231404959,93.80165289
166.3043478,0.83485342,40,7.231404959,93.80165289
168.2608696,0.827035831,40,7.231404959,93.80165289
171.3913043,0.816612378,40,7.231404959,93.80165289
174.1304348,0.803583062,40,7.231404959,93.80165289
176.8695652,0.793159609,40,7.231404959,93.80165289
179.6086957,0.782736156,40,7.231404959,93.80165289
181.5652174,0.772312704,40,7.231404959,93.80165289
183.5217391,0.767100977,40,7.231404959,93.80165289
185.4782609,0.759283388,40,7.231404959,93.80165289
188.6086957,0.743648208,40,7.231404959,93.80165289
191.3478261,0.735830619,40,7.231404959,93.80165289
194.0869565,0.725407166,40,7.231404959,93.80165289
197.6086957,0.71237785,40,7.231404959,93.80165289
199.5652174,0.704560261,40,7.231404959,93.80165289
201.9130435,0.696742671,40,7.231404959,93.80165289
204.2608696,0.691530945,40,7.231404959,93.80165289
206.6086957,0.681107492,40,7.231404959,93.80165289
208.9565217,0.670684039,40,7.231404959,93.80165289
211.3043478,0.660260586,40,7.231404959,93.80165289
214.4347826,0.652442997,40,7.231404959,93.80165289
217.5652174,0.639413681,40,7.231404959,93.80165289
220.3043478,0.626384365,40,7.231404959,93.80165289
223.0434783,0.615960912,40,7.231404959,93.80165289
226.173913,0.600325733,40,7.231404959,93.80165289
228.5217391,0.58990228,40,7.231404959,93.80165289
230.4782609,0.582084691,40,7.231404959,93.80165289
232.4347826,0.566449511,40,7.231404959,93.80165289
235.173913,0.556026059,40,7.231404959,93.80165289
237.1304348,0.540390879,40,7.231404959,93.80165289
239.0869565,0.529967427,40,7.231404959,93.80165289
241.4347826,0.511726384,40,7.231404959,93.80165289
243.3913043,0.490879479,40,7.231404959,93.80165289
245.7391304,0.46742671,40,7.231404959,93.80165289
247.3043478,0.446579805,40,7.231404959,93.80165289
248.4782609,0.425732899,40,7.231404959,93.80165289
250.0434783,0.399674267,40,7.231404959,93.80165289
250.4347826,0.381433225,40,7.231404959,93.80165289
250.826087,0.363192182,40,7.231404959,93.80165289
251.6086957,0.342345277,40,7.231404959,93.80165289
251.2173913,0.347557003,40,7.231404959,93.80165289
251.6086957,0.326710098,40,7.231404959,93.80165289
252,0.308469055,40,7.231404959,93.80165289
252.3913043,0.290228013,40,7.231404959,93.80165289
252.3913043,0.271986971,40,7.231404959,93.80165289
252.3913043,0.256351792,40,7.231404959,93.80165289
252.7826087,0.240716612,40,7.231404959,93.80165289
252,0.225081433,40,7.231404959,93.80165289
252.3913043,0.212052117,40,7.231404959,93.80165289
253.173913,0.196416938,40,7.231404959,93.80165289
253.173913,0.180781759,40,7.231404959,93.80165289
253.173913,0.172964169,40,7.231404959,93.80165289
253.173913,0.16514658,40,7.231404959,93.80165289
-0.391304348,0.941693811,50,5.785123967,94.4214876
1.565217391,0.954723127,50,5.785123967,94.4214876
4.695652174,0.972964169,50,5.785123967,94.4214876
7.043478261,0.985993485,50,5.785123967,94.4214876
9.391304348,1.001628664,50,5.785123967,94.4214876
12.13043478,1.009446254,50,5.785123967,94.4214876
15.26086957,1.025081433,50,5.785123967,94.4214876
18,1.038110749,50,5.785123967,94.4214876
21.13043478,1.048534202,50,5.785123967,94.4214876
23.86956522,1.056351792,50,5.785123967,94.4214876
26.2173913,1.064169381,50,5.785123967,94.4214876
28.56521739,1.071986971,50,5.785123967,94.4214876
30.91304348,1.07980456,50,5.785123967,94.4214876
33.26086957,1.08762215,50,5.785123967,94.4214876
36,1.095439739,50,5.785123967,94.4214876
38.34782609,1.103257329,50,5.785123967,94.4214876
40.30434783,1.111074919,50,5.785123967,94.4214876
42.65217391,1.118892508,50,5.785123967,94.4214876
45,1.124104235,50,5.785123967,94.4214876
47.34782609,1.129315961,50,5.785123967,94.4214876
49.30434783,1.13713355,50,5.785123967,94.4214876
51.65217391,1.142345277,50,5.785123967,94.4214876
54.39130435,1.150162866,50,5.785123967,94.4214876
56.34782609,1.157980456,50,5.785123967,94.4214876
58.69565217,1.163192182,50,5.785123967,94.4214876
60.65217391,1.168403909,50,5.785123967,94.4214876
63,1.173615635,50,5.785123967,94.4214876
64.95652174,1.181433225,50,5.785123967,94.4214876
66.91304348,1.184039088,50,5.785123967,94.4214876
68.86956522,1.189250814,50,5.785123967,94.4214876
70.82608696,1.197068404,50,5.785123967,94.4214876
73.56521739,1.20228013,50,5.785123967,94.4214876
76.30434783,1.21009772,50,5.785123967,94.4214876
78.65217391,1.215309446,50,5.785123967,94.4214876
81,1.220521173,50,5.785123967,94.4214876
83.34782609,1.225732899,50,5.785123967,94.4214876
85.69565217,1.230944625,50,5.785123967,94.4214876
88.04347826,1.236156352,50,5.785123967,94.4214876
90.39130435,1.243973941,50,5.785123967,94.4214876
92.34782609,1.249185668,50,5.785123967,94.4214876
95.08695652,1.257003257,50,5.785123967,94.4214876
97.43478261,1.259609121,50,5.785123967,94.4214876
99.39130435,1.26742671,50,5.785123967,94.4214876
101.7391304,1.272638436,50,5.785123967,94.4214876
103.6956522,1.280456026,50,5.785123967,94.4214876
106.4347826,1.285667752,50,5.785123967,94.4214876
108.3913043,1.290879479,50,5.785123967,94.4214876
110.7391304,1.296091205,50,5.785123967,94.4214876
113.8695652,1.303908795,50,5.785123967,94.4214876
116.2173913,1.311726384,50,5.785123967,94.4214876
118.5652174,1.316938111,50,5.785123967,94.4214876
120.1304348,1.3247557,50,5.785123967,94.4214876
122.4782609,1.327361564,50,5.785123967,94.4214876
124.826087,1.335179153,50,5.785123967,94.4214876
127.5652174,1.340390879,50,5.785123967,94.4214876
129.9130435,1.348208469,50,5.785123967,94.4214876
132.2608696,1.353420195,50,5.785123967,94.4214876
134.6086957,1.361237785,50,5.785123967,94.4214876
136.5652174,1.369055375,50,5.785123967,94.4214876
138.9130435,1.374267101,50,5.785123967,94.4214876
141.2608696,1.384690554,50,5.785123967,94.4214876
144,1.392508143,50,5.785123967,94.4214876
146.7391304,1.402931596,50,5.785123967,94.4214876
149.4782609,1.410749186,50,5.785123967,94.4214876
151.4347826,1.418566775,50,5.785123967,94.4214876
153.7826087,1.428990228,50,5.785123967,94.4214876
155.7391304,1.434201954,50,5.785123967,94.4214876
157.6956522,1.444625407,50,5.785123967,94.4214876
159.6521739,1.45504886,50,5.785123967,94.4214876
162.3913043,1.465472313,50,5.785123967,94.4214876
164.3478261,1.478501629,50,5.785123967,94.4214876
165.9130435,1.488925081,50,5.785123967,94.4214876
167.8695652,1.501954397,50,5.785123967,94.4214876
169.4347826,1.51237785,50,5.785123967,94.4214876
171,1.525407166,50,5.785123967,94.4214876
172.5652174,1.538436482,50,5.785123967,94.4214876
174.1304348,1.554071661,50,5.785123967,94.4214876
174.9130435,1.567100977,50,5.785123967,94.4214876
176.0869565,1.57752443,50,5.785123967,94.4214876
176.0869565,1.58534202,50,5.785123967,94.4214876
176.4782609,1.572312704,50,5.785123967,94.4214876
176.0869565,1.561889251,50,5.785123967,94.4214876
176.0869565,1.551465798,50,5.785123967,94.4214876
176.0869565,1.538436482,50,5.785123967,94.4214876
176.0869565,1.528013029,50,5.785123967,94.4214876
277.4347826,0.146905537,50,5.785123967,94.4214876
277.4347826,0.162540717,50,5.785123967,94.4214876
277.4347826,0.188599349,50,5.785123967,94.4214876
277.4347826,0.212052117,50,5.785123967,94.4214876
277.0434783,0.240716612,50,5.785123967,94.4214876
277.0434783,0.271986971,50,5.785123967,94.4214876
276.2608696,0.295439739,50,5.785123967,94.4214876
275.4782609,0.318892508,50,5.785123967,94.4214876
275.0869565,0.339739414,50,5.785123967,94.4214876
273.9130435,0.363192182,50,5.785123967,94.4214876
273.1304348,0.386644951,50,5.785123967,94.4214876
270.3913043,0.425732899,50,5.785123967,94.4214876
267.2608696,0.462214984,50,5.785123967,94.4214876
263.7391304,0.490879479,50,5.785123967,94.4214876
261.3913043,0.506514658,50,5.785123967,94.4214876
258.6521739,0.527361564,50,5.785123967,94.4214876
254.3478261,0.545602606,50,5.785123967,94.4214876
250.826087,0.571661238,50,5.785123967,94.4214876
247.3043478,0.584690554,50,5.785123967,94.4214876
244.9565217,0.59771987,50,5.785123967,94.4214876
241.826087,0.613355049,50,5.785123967,94.4214876
237.1304348,0.634201954,50,5.785123967,94.4214876
234,0.64723127,50,5.785123967,94.4214876
230.4782609,0.66286645,50,5.785123967,94.4214876
226.173913,0.681107492,50,5.785123967,94.4214876
222.2608696,0.696742671,50,5.785123967,94.4214876
219.5217391,0.71237785,50,5.785123967,94.4214876
215.6086957,0.728013029,50,5.785123967,94.4214876
213.2608696,0.741042345,50,5.785123967,94.4214876
208.9565217,0.759283388,50,5.785123967,94.4214876
205.0434783,0.77752443,50,5.785123967,94.4214876
201.1304348,0.798371336,50,5.785123967,94.4214876
198,0.816612378,50,5.785123967,94.4214876
194.0869565,0.83485342,50,5.785123967,94.4214876
190.9565217,0.855700326,50,5.785123967,94.4214876
186.2608696,0.886970684,50,5.785123967,94.4214876
182.3478261,0.918241042,50,5.785123967,94.4214876
181.5652174,0.936482085,50,5.785123967,94.4214876
180.3913043,0.941693811,50,5.785123967,94.4214876
179.2173913,0.959934853,50,5.785123967,94.4214876
177.2608696,0.980781759,50,5.785123967,94.4214876
176.4782609,0.993811075,50,5.785123967,94.4214876
176.4782609,1.02247557,50,5.785123967,94.4214876
176.4782609,1.045928339,50,5.785123967,94.4214876
176.4782609,1.061563518,50,5.785123967,94.4214876
176.4782609,1.092833876,50,5.785123967,94.4214876
176.4782609,1.100651466,50,5.785123967,94.4214876
176.4782609,1.111074919,50,5.785123967,94.4214876
176.4782609,1.163192182,50,5.785123967,94.4214876
176.4782609,1.134527687,50,5.785123967,94.4214876
176.4782609,1.181433225,50,5.785123967,94.4214876
176.4782609,1.199674267,50,5.785123967,94.4214876
176.4782609,1.21009772,50,5.785123967,94.4214876
176.4782609,1.220521173,50,5.785123967,94.4214876
176.4782609,1.236156352,50,5.785123967,94.4214876
176.4782609,1.270032573,50,5.785123967,94.4214876
176.4782609,1.259609121,50,5.785123967,94.4214876
176.4782609,1.283061889,50,5.785123967,94.4214876
176.4782609,1.369055375,50,5.785123967,94.4214876
176.0869565,1.387296417,50,5.785123967,94.4214876
176.4782609,1.400325733,50,5.785123967,94.4214876
176.4782609,1.421172638,50,5.785123967,94.4214876
176.4782609,1.442019544,50,5.785123967,94.4214876
176.4782609,1.468078176,50,5.785123967,94.4214876
176.4782609,1.481107492,50,5.785123967,94.4214876
176.4782609,1.499348534,50,5.785123967,94.4214876
176.0869565,1.51237785,50,5.785123967,94.4214876
176.0869565,1.52019544,50,5.785123967,94.4214876
